Date	 NEE	 CH4_s1	 CH4_s2	 H 	 LE	 Tair	 Tsoil 5cm	 Tsoil 10cm	 Tsoil 20cm	 Tsoil 30cm	 Tsoil 40cm	  Tsoil 50cm	  Tsoil 100cm	  Tsoil 200cm	  Water Table	  RH	  Prec	 
-	 [g m-2 d-1]	 [g m-2 d-1]	 [g m-2 d-1]	 [Wm-2]	 [Wm-2]	 [C]	 [C]	 [C]	 [C]	 [C]	 [C]	  [C]	  [C]	  [C]	  [m]	  [%]	  [inches d-1]	
42152	 -0.305	 0.0259	 0.0173	 10.0	 92.5	 18.3	 1.1	 1.7	 1.2	 0.8	 1.0	 1.5	 2.7	 4.743	 13.5	 68.7	 0.000	
42153	 0.214	 0.0261	 0.0192	 1.8	 56.6	 12.7	 1.3	 2.2	 1.6	 0.8	 1.0	 1.5	 2.7	 4.733	 13.5	 77.2	 0.003	
42154	 -0.286	 0.0250	 0.0233	 52.7	 111.0	 7.0	 1.5	 2.9	 2.1	 0.9	 1.1	 1.7	 2.7	 4.720	 13.2	 77.0	 0.000	
42155	 -0.021	 0.0282	 0.0241	 26.7	 100.3	 9.0	 1.7	 3.3	 2.5	 1.1	 1.2	 1.8	 2.7	 4.709	 12.3	 68.8	 0.000	
42156	 -0.397	 0.0298	 0.0256	 32.3	 113.8	 12.1	 1.9	 3.6	 2.9	 1.3	 1.3	 2.0	 2.7	 4.695	 11.7	 64.4	 0.000	
42157	 -0.477	 0.0293	 0.0262	 1.3	 55.6	 16.6	 2.3	 4.0	 3.2	 1.4	 1.4	 2.1	 2.7	 4.688	 14.1	 69.5	 0.000	
42158	 0.356	 0.0291	 0.0285	 -10.7	 25.5	 15.7	 3.0	 4.6	 3.6	 1.6	 1.5	 2.3	 2.7	 4.686	 12.3	 94.7	 0.008	
42159	 0.134	 0.0269	 0.0307	 -1.2	 29.4	 15.6	 3.7	 5.1	 4.0	 1.9	 1.7	 2.5	 2.7	 4.677	 12.3	 93.4	 0.000	
42160	 -0.660	 0.0321	 0.0332	 35.0	 102.5	 15.6	 4.3	 5.6	 4.4	 2.2	 1.9	 2.7	 2.7	 4.672	 12.0	 77.0	 0.000	
42161	 -0.187	 0.0363	 0.0352	 12.0	 50.5	 12.9	 4.8	 6.0	 4.8	 2.6	 2.2	 2.9	 2.7	 4.651	 15.9	 81.9	 0.024	
42162	 0.025	 0.0351	 0.0382	 35.0	 105.1	 17.0	 5.6	 6.6	 5.2	 3.0	 2.5	 3.1	 2.8	 4.634	 16.8	 72.0	 0.007	
42163	 -0.513	 0.0365	 0.0443	 16.6	 80.8	 17.8	 6.7	 7.6	 5.8	 3.4	 2.8	 3.3	 2.8	 4.627	 17.1	 76.2	 0.000	
42164	 -0.394	 0.0381	 0.0475	 11.1	 82.6	 18.6	 7.4	 8.3	 6.4	 3.8	 3.1	 3.5	 2.8	 4.618	 16.5	 77.2	 0.000	
42165	 -0.512	 0.0335	 0.0525	 27.1	 106.7	 16.5	 8.1	 8.9	 7.0	 4.3	 3.5	 3.8	 2.8	 4.600	 15.9	 72.5	 0.000	
42166	 -0.506	 0.0362	 0.0537	 29.0	 112.8	 17.5	 8.5	 9.4	 7.5	 4.7	 3.9	 4.1	 2.9	 4.598	 15.3	 66.9	 0.000	
42167	 -0.237	 0.0401	 0.0549	 31.6	 127.3	 19.1	 9.0	 9.9	 8.0	 5.1	 4.2	 4.4	 3.0	 4.581	 14.4	 68.5	 0.000	
42168	 -0.781	 0.0461	 0.0582	 31.7	 116.3	 18.0	 9.4	 10.4	 8.4	 5.5	 4.6	 4.6	 3.0	 4.574	 13.5	 72.5	 0.000	
42169	 -0.765	 0.0421	 0.0583	 17.2	 79.2	 15.7	 9.6	 10.6	 8.7	 5.9	 4.9	 4.9	 3.1	 4.574	 12.9	 82.9	 0.003	
42170	 -0.798	 0.0382	 0.0618	 30.0	 105.3	 14.4	 9.7	 10.6	 9.0	 6.2	 5.2	 5.2	 3.2	 4.573	 12.6	 76.0	 0.000	
42171	 -0.506	 0.0449	 0.0577	 23.4	 88.3	 12.2	 9.5	 10.5	 9.1	 6.4	 5.5	 5.4	 3.2	 4.562	 12.0	 75.5	 0.000	
42172	 -0.538	 0.0429	 0.0576	 42.8	 109.2	 15.4	 9.5	 10.4	 9.1	 6.6	 5.7	 5.7	 3.3	 4.560	 11.7	 81.7	 0.000	
42173	 -0.552	 0.0335	 0.0591	 46.0	 110.0	 14.6	 9.8	 10.5	 9.2	 6.7	 5.8	 5.8	 3.4	 4.545	 11.1	 76.5	 0.000	
42174	 -0.921	 0.0523	 0.0576	 22.8	 96.6	 15.8	 9.7	 10.5	 9.3	 6.9	 6.0	 6.0	 3.5	 4.537	 10.2	 75.5	 0.000	
42175	 0.301	 0.0420	 0.0569	 17.2	 65.8	 18.0	 9.8	 10.5	 9.3	 7.0	 6.2	 6.2	 3.6	 4.536	 10.5	 81.2	 0.003	
42176	 -0.715	 0.0455	 0.0584	 35.9	 120.9	 17.9	 10.0	 10.7	 9.4	 7.1	 6.3	 6.3	 3.7	 4.531	 9.6	 80.0	 0.000	
42177	 -0.569	 0.0450	 0.0594	 14.8	 59.8	 16.6	 10.2	 10.9	 9.6	 7.3	 6.5	 6.4	 3.8	 4.536	 9.9	 87.6	 0.004	
42178	 -0.459	 0.0450	 0.0608	 33.1	 118.8	 18.0	 10.3	 10.9	 9.7	 7.4	 6.6	 6.6	 3.9	 4.529	 9.3	 74.9	 0.000	
42179	 -0.476	 0.0477	 0.0599	 13.2	 57.6	 16.6	 10.3	 11.0	 9.8	 7.6	 6.8	 6.7	 4.0	 4.532	 10.2	 83.7	 0.009	
42180	 -0.698	 0.0470	 0.0619	 42.0	 109.9	 17.3	 10.7	 11.2	 9.9	 7.8	 6.9	 6.9	 4.1	 4.533	 10.2	 70.0	 0.001	
42181	 -0.991	 0.0501	 0.0653	 40.4	 120.3	 18.2	 10.9	 11.4	 10.1	 7.9	 7.0	 7.0	 4.2	 4.538	 9.6	 80.1	 0.000	
42182	 -0.490	 0.0472	 0.0662	 24.3	 101.9	 19.0	 11.0	 11.6	 10.3	 8.1	 7.2	 7.1	 4.3	 4.550	 9.3	 79.7	 0.006	
42183	 -0.824	 0.0458	 0.0688	 27.9	 89.6	 19.0	 11.3	 11.9	 10.5	 8.2	 7.4	 7.2	 4.4	 4.555	 9.3	 81.5	 0.000	
42184	 -0.814	 0.0455	 0.0710	 22.2	 99.8	 19.5	 11.5	 12.0	 10.6	 8.3	 7.5	 7.4	 4.5	 4.561	 8.4	 81.6	 0.000	
42185	 -1.200	 0.0457	 0.0724	 36.9	 92.1	 16.5	 11.6	 12.1	 10.8	 8.5	 7.6	 7.5	 4.6	 4.567	 7.8	 83.5	 0.000	
42186	 -1.279	 0.0518	 0.0703	 30.9	 91.4	 17.0	 11.6	 12.1	 10.9	 8.6	 7.8	 7.7	 4.7	 4.572	 6.9	 81.2	 0.000	
42187	 -1.032	 0.0494	 0.0707	 23.7	 93.2	 18.8	 11.6	 12.2	 11.0	 8.7	 7.9	 7.8	 4.8	 4.574	 6.3	 79.0	 0.000	
42188	 -0.968	 0.0529	 0.0757	 20.6	 89.1	 20.8	 11.7	 12.4	 11.1	 8.9	 8.0	 7.9	 4.9	 4.592	 5.7	 76.9	 0.000	
42189	 -0.898	 0.0607	 0.0743	 30.7	 118.3	 19.6	 11.9	 12.6	 11.3	 9.0	 8.1	 8.0	 5.0	 4.613	 5.1	 70.2	 0.000	
42190	 -0.069	 0.0599	 0.0740	 11.9	 67.6	 21.7	 12.1	 12.9	 11.5	 9.2	 8.3	 8.2	 5.0	 4.618	 8.7	 85.9	 0.017	
42191	 -0.491	 0.0477	 0.0813	 24.8	 83.7	 15.7	 12.7	 13.3	 11.7	 9.4	 8.5	 8.3	 5.1	 4.631	 8.4	 83.7	 0.000	
42192	 -1.019	 0.0541	 0.0779	 47.9	 118.7	 14.6	 12.5	 13.0	 11.8	 9.5	 8.6	 8.4	 5.2	 4.633	 7.8	 71.3	 0.000	
42193	 -1.046	 0.0533	 0.0716	 9.4	 51.0	 14.5	 12.2	 12.8	 11.8	 9.6	 8.7	 8.6	 5.3	 4.645	 6.3	 83.8	 0.000	
42194	 -1.149	 0.0529	 0.0738	 32.0	 105.4	 18.0	 12.0	 12.5	 11.6	 9.6	 8.8	 8.7	 5.4	 4.671	 6.0	 69.5	 0.000	
42195	 -0.740	 0.0529	 0.0747	 33.5	 121.3	 19.9	 12.1	 12.6	 11.6	 9.6	 8.9	 8.7	 5.5	 4.681	 5.1	 73.3	 0.000	
42196	 -0.740	 0.0616	 0.0754	 25.4	 93.1	 21.5	 12.3	 12.9	 11.7	 9.7	 8.9	 8.8	 5.6	 4.709	 4.2	 71.0	 0.000	
42197	 0.862	 0.0616	 0.0754	 9.5	 70.8	 23.0	 12.6	 13.3	 11.9	 9.8	 9.0	 8.9	 5.7	 4.721	 5.1	 83.2	 0.006	
42198	 -0.515	 0.0542	 0.0805	 23.9	 101.3	 21.8	 13.0	 13.6	 12.2	 9.9	 9.1	 9.0	 5.8	 4.734	 4.8	 81.1	 0.000	
42199	 -0.370	 0.0564	 0.0783	 9.6	 55.5	 21.0	 13.3	 13.9	 12.5	 10.1	 9.2	 9.1	 5.8	 4.764	 3.6	 89.1	 0.000	
42200	 -0.300	 0.0698	 0.0805	 17.7	 86.2	 20.1	 13.4	 14.1	 12.7	 10.3	 9.4	 9.2	 5.9	 4.779	 2.4	 81.6	 0.000	
42201	 0.552	 0.0683	 0.0795	 -0.9	 42.9	 20.6	 13.6	 14.3	 12.9	 10.6	 9.6	 9.4	 6.0	 4.801	 6.9	 86.6	 0.019	
42202	 -0.280	 0.0547	 0.0840	 33.1	 114.8	 22.3	 14.0	 14.4	 13.0	 10.6	 9.8	 9.5	 6.1	 4.820	 6.9	 78.9	 0.000	
42203	 -0.571	 0.0464	 0.0834	 24.2	 118.1	 21.5	 14.1	 14.6	 13.1	 10.7	 9.8	 9.6	 6.2	 4.834	 5.7	 79.8	 0.000	
42204	 -0.444	 0.0485	 0.0847	 24.4	 127.6	 22.1	 14.0	 14.5	 13.2	 10.9	 10.0	 9.7	 6.3	 4.866	 4.8	 77.6	 0.000	
42205	 -1.015	 0.0506	 0.0866	 24.2	 96.1	 19.1	 14.0	 14.5	 13.3	 11.0	 10.1	 9.9	 6.3	 4.884	 3.6	 86.6	 0.000	
42206	 -1.176	 0.0610	 0.0843	 37.8	 120.3	 18.1	 13.8	 14.4	 13.3	 11.1	 10.2	 10.0	 6.4	 4.916	 2.7	 74.6	 0.000	
42207	 -1.309	 0.0703	 0.0817	 28.5	 111.5	 19.0	 13.8	 14.3	 13.3	 11.2	 10.3	 10.1	 6.5	 4.929	 1.8	 67.4	 0.000	
42208	 -0.192	 0.0749	 0.0830	 27.4	 120.7	 22.5	 13.9	 14.5	 13.3	 11.2	 10.4	 10.2	 6.6	 4.960	 1.2	 70.2	 0.000	
42209	 -0.405	 0.0707	 0.0793	 11.0	 69.1	 21.3	 14.1	 14.7	 13.5	 11.4	 10.5	 10.2	 6.7	 4.982	 3.0	 72.1	 0.009	
42210	 -0.592	 0.0696	 0.0793	 13.4	 94.1	 21.1	 14.2	 14.7	 13.5	 11.4	 10.5	 10.3	 6.8	 5.013	 2.1	 72.6	 0.000	
42211	 -0.060	 0.0686	 0.0788	 21.3	 120.8	 23.0	 14.3	 14.9	 13.6	 11.5	 10.6	 10.4	 6.8	 5.029	 1.5	 67.3	 0.000	
42212	 -0.022	 0.0782	 0.0851	 25.0	 111.9	 23.4	 14.5	 15.2	 13.8	 11.6	 10.7	 10.5	 6.9	 5.060	 0.3	 70.4	 0.000	
42213	 0.877	 0.0783	 0.0852	 0.9	 60.4	 23.3	 14.7	 15.5	 14.0	 11.7	 10.8	 10.6	 7.0	 5.078	 -0.3	 75.8	 0.002	
42214	 0.139	 0.0728	 0.0785	 -19.4	 70.1	 19.9	 14.6	 15.4	 14.2	 11.8	 10.9	 10.7	 7.1	 5.110	 -1.2	 59.1	 0.000	
42215	 -0.495	 0.0836	 0.0879	 20.8	 104.0	 21.3	 14.4	 15.2	 14.1	 11.9	 11.0	 10.8	 7.1	 5.136	 -2.1	 62.5	 0.000	
42216	 -0.702	 0.0782	 0.0921	 21.9	 95.8	 19.3	 14.4	 15.1	 14.1	 11.9	 11.0	 10.9	 7.2	 5.174	 -2.7	 61.4	 0.000	
42217	 -0.757	 0.0786	 0.0863	 28.1	 104.0	 19.0	 14.1	 14.9	 14.0	 11.9	 11.1	 11.0	 7.3	 5.188	 -3.6	 53.7	 0.000	
42218	 -0.424	 0.0768	 0.0921	 17.2	 91.6	 19.0	 14.2	 15.0	 14.0	 11.9	 11.1	 11.1	 7.3	 5.229	 -4.2	 61.8	 0.000	
42219	 -1.093	 0.0795	 0.0827	 18.0	 58.2	 15.9	 14.0	 14.8	 14.0	 11.9	 11.2	 11.1	 7.4	 5.249	 -5.1	 65.7	 0.000	
42220	 -1.027	 0.0766	 0.0840	 41.8	 86.6	 15.0	 13.7	 14.6	 13.9	 11.9	 11.2	 11.2	 7.5	 5.285	 -5.7	 49.2	 0.000	
42221	 -0.992	 0.0748	 0.0771	 35.0	 96.0	 16.0	 13.5	 14.4	 13.7	 11.9	 11.2	 11.2	 7.6	 5.306	 -6.9	 48.9	 0.000	
42222	 0.095	 0.0730	 0.0726	 4.7	 32.7	 17.7	 13.6	 14.4	 13.6	 11.8	 11.2	 11.2	 7.6	 5.335	 -6.9	 80.2	 0.000	
42223	 0.163	 0.0731	 0.0775	 17.2	 49.4	 20.3	 13.8	 14.5	 13.7	 11.8	 11.1	 11.2	 7.7	 5.363	 -7.2	 87.9	 0.000	
42224	 -0.249	 0.0731	 0.0774	 10.1	 47.4	 19.2	 14.2	 14.8	 13.8	 12.0	 11.3	 11.3	 7.8	 5.396	 -0.9	 75.9	 0.013	
42225	 -0.814	 0.0761	 0.0759	 16.5	 65.7	 18.5	 14.2	 14.8	 13.8	 11.9	 11.3	 11.3	 7.9	 5.428	 -1.8	 71.9	 0.000	
42226	 -0.878	 0.0763	 0.0816	 33.2	 104.8	 18.1	 14.1	 14.7	 13.8	 12.0	 11.3	 11.3	 7.9	 5.447	 -2.7	 61.2	 0.000	
42227	 -0.643	 0.0758	 0.0788	 33.9	 97.2	 18.3	 14.0	 14.6	 13.8	 12.0	 11.3	 11.3	 8.0	 5.490	 -4.5	 53.9	 0.000	
42228	 0.141	 0.0759	 0.0738	 14.5	 89.4	 21.0	 14.1	 14.7	 13.8	 12.0	 11.3	 11.4	 8.0	 5.519	 -5.7	 67.7	 0.000	
42229	 0.288	 0.0767	 0.0792	 17.8	 80.6	 24.2	 14.4	 15.0	 13.9	 12.1	 11.4	 11.4	 8.1	 5.540	 -6.3	 72.9	 0.000	
42230	 0.392	 0.0809	 0.0786	 18.1	 101.5	 24.4	 14.8	 15.4	 14.2	 12.1	 11.4	 11.5	 8.1	 5.575	 -7.2	 54.6	 0.000	
42231	 0.472	 0.0837	 0.0835	 18.4	 97.6	 24.5	 15.0	 15.7	 14.5	 12.2	 11.5	 11.5	 8.1	 5.606	 -8.1	 69.3	 0.000	
42232	 -0.163	 0.0873	 0.0713	 4.4	 70.2	 20.4	 15.2	 16.0	 14.7	 12.5	 11.7	 11.6	 8.2	 5.647	 -5.1	 69.6	 0.006	
42233	 -0.858	 0.0860	 0.0820	 23.4	 108.5	 15.9	 14.9	 15.9	 14.8	 12.5	 11.7	 11.7	 8.3	 5.665	 -6.6	 65.6	 0.000	
42234	 -1.037	 0.0845	 0.0667	 8.2	 80.7	 14.0	 14.3	 15.4	 14.7	 12.6	 11.8	 11.8	 8.3	 5.707	 -4.5	 57.2	 0.006	
42235	 0.239	 0.0760	 0.0776	 -7.5	 57.4	 12.4	 14.1	 14.8	 14.4	 12.7	 12.0	 11.9	 8.4	 5.732	 -1.8	 64.9	 0.008	
42236	 -0.743	 0.0749	 0.0803	 31.4	 82.8	 13.9	 13.8	 14.3	 14.0	 12.5	 11.9	 11.9	 8.5	 5.763	 -1.8	 65.0	 0.000	
42237	 -0.986	 0.0732	 0.0771	 14.5	 74.1	 17.1	 13.5	 14.1	 13.8	 12.4	 11.8	 11.9	 8.5	 5.795	 -3.0	 65.4	 0.000	
42238	 0.544	 0.0718	 0.0752	 -3.1	 38.0	 19.7	 13.7	 14.1	 13.6	 12.3	 11.8	 11.9	 8.6	 5.821	 -2.7	 82.5	 0.004	
42239	 0.462	 0.0718	 0.0747	 -12.3	 86.1	 12.5	 13.7	 14.2	 13.6	 12.3	 11.8	 11.8	 8.6	 5.853	 -0.3	 66.1	 0.007	
42240	 0.015	 0.0718	 0.0776	 1.3	 60.4	 10.3	 13.3	 13.7	 13.5	 12.2	 11.7	 11.8	 8.7	 5.895	 -0.6	 72.8	 0.001	
42241	 -0.975	 0.0697	 0.0836	 41.1	 86.8	 13.4	 13.1	 13.4	 13.2	 12.1	 11.7	 11.8	 8.7	 5.918	 -0.6	 69.6	 0.000	
42242	 -0.907	 0.0697	 0.0773	 41.5	 94.9	 12.9	 12.8	 13.2	 13.0	 12.0	 11.6	 11.7	 8.8	 5.956	 -1.8	 65.5	 0.000	
42243	 -0.832	 0.0690	 0.0747	 32.7	 82.5	 15.5	 12.7	 13.1	 12.9	 11.9	 11.5	 11.7	 8.8	 5.984	 -2.7	 76.4	 0.000	
42244	 -0.142	 0.0665	 0.0731	 10.2	 57.9	 20.2	 13.0	 13.3	 12.9	 11.8	 11.5	 11.6	 8.8	 6.011	 -3.6	 79.4	 0.000	
42245	 -0.079	 0.0679	 0.0751	 10.1	 54.7	 19.7	 13.4	 13.7	 13.0	 11.8	 11.4	 11.6	 8.9	 6.042	 -4.5	 86.0	 0.000	
42246	 0.101	 0.0708	 0.0759	 17.2	 63.1	 21.0	 13.7	 14.0	 13.2	 11.9	 11.4	 11.5	 8.9	 6.071	 -5.1	 84.1	 0.000	
42247	 0.258	 0.0734	 0.0787	 24.6	 80.2	 21.9	 13.9	 14.3	 13.5	 12.0	 11.5	 11.6	 8.9	 6.099	 -5.7	 78.5	 0.000	
42248	 -0.028	 0.0756	 0.0776	 22.3	 76.7	 20.3	 14.1	 14.6	 13.7	 12.0	 11.5	 11.6	 8.9	 6.126	 -6.6	 71.5	 0.000	
42249	 0.490	 0.0764	 0.0778	 14.6	 62.6	 20.5	 14.1	 14.7	 13.8	 12.2	 11.6	 11.7	 9.0	 6.155	 -6.9	 75.8	 0.003	
42250	 0.431	 0.0775	 0.0750	 21.8	 75.7	 21.3	 14.4	 14.9	 13.9	 12.2	 11.7	 11.7	 9.0	 6.185	 -7.2	 78.8	 0.000	
42251	 0.218	 0.0769	 0.0806	 15.8	 57.2	 21.8	 14.5	 15.1	 14.1	 12.4	 11.7	 11.8	 9.0	 6.213	 0.9	 81.4	 0.025	
42252	 0.814	 0.0779	 0.0848	 14.9	 57.1	 23.3	 15.1	 15.5	 14.3	 12.6	 12.0	 11.9	 9.1	 6.249	 0.9	 78.8	 0.006	
42253	 0.667	 0.0715	 0.0825	 6.7	 50.0	 21.5	 15.8	 15.9	 14.5	 12.9	 12.2	 12.0	 9.2	 6.284	 7.8	 73.8	 0.037	
42254	 -0.177	 0.0772	 0.0868	 14.8	 74.0	 16.5	 16.2	 16.4	 15.0	 13.2	 12.3	 12.1	 9.2	 6.324	 7.8	 65.4	 0.000	
42255	 -0.676	 0.0699	 0.0765	 21.8	 83.6	 14.4	 15.8	 16.0	 15.0	 13.3	 12.5	 12.2	 9.3	 6.361	 7.8	 60.9	 0.000	
42256	 -0.800	 0.0656	 0.0749	 10.8	 59.5	 13.5	 15.2	 15.4	 14.8	 13.3	 12.6	 12.3	 9.3	 6.388	 7.2	 66.8	 0.000	
42257	 -0.480	 0.0778	 0.0789	 16.2	 42.4	 10.3	 14.7	 14.9	 14.5	 13.3	 12.6	 12.4	 9.3	 6.410	 6.6	 74.7	 0.000	
42258	 -0.518	 0.0629	 0.0775	 25.9	 56.3	 10.8	 14.2	 14.3	 14.2	 13.2	 12.6	 12.4	 9.4	 6.443	 6.3	 68.9	 0.000	
42259	 -0.561	 0.0696	 0.0803	 22.9	 71.9	 12.0	 13.9	 14.0	 13.9	 13.0	 12.5	 12.4	 9.4	 6.475	 5.7	 60.1	 0.000	
42260	 -0.649	 0.0711	 0.0775	 21.1	 73.7	 17.5	 13.7	 13.8	 13.7	 12.9	 12.4	 12.3	 9.5	 6.497	 5.1	 60.3	 0.000	
42261	 -0.415	 0.0618	 0.0725	 9.8	 37.9	 18.2	 13.7	 13.8	 13.5	 12.7	 12.3	 12.3	 9.5	 6.523	 4.8	 81.4	 0.000	
42262	 -0.450	 0.0716	 0.0799	 11.9	 62.8	 21.6	 13.9	 13.9	 13.5	 12.6	 12.2	 12.2	 9.5	 6.547	 4.2	 71.0	 0.000	
42263	 0.089	 0.0710	 0.0776	 -0.5	 42.0	 21.9	 14.1	 14.2	 13.6	 12.6	 12.2	 12.2	 9.6	 6.575	 3.3	 78.9	 0.000	
42264	 0.141	 0.0694	 0.0773	 -1.3	 35.5	 19.7	 14.4	 14.5	 13.8	 12.7	 12.2	 12.2	 9.6	 6.589	 5.4	 79.9	 0.009	
42265	 -0.439	 0.0709	 0.0837	 12.6	 46.2	 13.3	 14.4	 14.6	 13.9	 12.7	 12.2	 12.2	 9.6	 6.635	 5.1	 66.9	 0.000	
42266	 -0.416	 0.0707	 0.0779	 14.4	 66.6	 13.1	 14.0	 14.3	 13.9	 12.8	 12.3	 12.2	 9.7	 6.651	 4.5	 69.4	 0.000	
42267	 -0.667	 0.0726	 0.0792	 15.4	 68.0	 15.8	 13.7	 13.9	 13.7	 12.7	 12.3	 12.2	 9.7	 6.685	 3.9	 65.5	 0.000	
42268	 -0.374	 0.0714	 0.0783	 16.2	 59.4	 18.9	 13.7	 13.7	 13.5	 12.7	 12.2	 12.2	 9.7	 6.706	 3.3	 73.3	 0.000	
42269	 -0.182	 0.0712	 0.0787	 2.7	 48.0	 13.1	 13.6	 13.8	 13.4	 12.6	 12.2	 12.2	 9.7	 6.733	 3.3	 63.9	 0.000	
42270	 0.209	 0.0708	 0.0681	 -4.6	 15.2	 10.6	 13.3	 13.5	 13.4	 12.6	 12.2	 12.2	 9.8	 6.753	 4.2	 80.0	 0.010	
42271	 0.124	 0.0667	 0.0668	 -1.4	 12.2	 14.5	 13.2	 13.2	 13.2	 12.5	 12.2	 12.1	 9.8	 6.783	 4.2	 89.0	 0.000	
42272	 0.025	 0.0658	 0.0690	 -3.0	 19.4	 16.1	 13.3	 13.3	 13.1	 12.4	 12.1	 12.1	 9.8	 6.806	 3.9	 89.0	 0.000	
42273	 -0.293	 0.0675	 0.0742	 7.9	 37.1	 16.0	 13.4	 13.4	 13.1	 12.4	 12.0	 12.0	 9.8	 6.835	 3.6	 85.6	 0.000	
42274	 -0.028	 0.0685	 0.0701	 2.5	 36.9	 18.5	 13.4	 13.5	 13.1	 12.3	 12.0	 12.0	 9.9	 6.858	 3.3	 79.8	 0.000	
42275	 -0.073	 0.0691	 0.0729	 2.8	 52.5	 14.0	 13.4	 13.6	 13.2	 12.3	 12.0	 12.0	 9.9	 6.888	 2.7	 61.5	 0.000	
42276	 0.081	 0.0699	 0.0738	 22.3	 47.7	 6.0	 12.9	 13.2	 13.1	 12.3	 12.0	 12.0	 9.9	 6.913	 2.1	 57.3	 0.000	
42277	 -0.054	 0.0672	 0.0701	 15.7	 51.1	 7.8	 12.3	 12.7	 12.9	 12.3	 12.0	 12.0	 9.9	 6.932	 2.1	 66.6	 0.000	
42278	 0.001	 0.0649	 0.0670	 12.3	 40.8	 9.6	 12.0	 12.3	 12.5	 12.1	 11.9	 11.9	 9.9	 6.960	 1.5	 65.8	 0.000	
42279	 -0.118	 0.0634	 0.0689	 15.7	 41.8	 7.8	 11.7	 11.9	 12.3	 11.9	 11.8	 11.9	 9.9	 6.974	 0.9	 66.7	 0.000	
42280	 -0.094	 0.0616	 0.0641	 15.8	 37.6	 8.0	 11.4	 11.6	 12.0	 11.8	 11.6	 11.8	 9.9	 7.009	 0.3	 65.6	 0.000	
42281	 -0.081	 0.0598	 0.0635	 20.1	 40.1	 7.4	 11.2	 11.3	 11.7	 11.6	 11.5	 11.7	 9.9	 7.023	 -0.3	 66.0	 0.000	
42282	 0.233	 0.0594	 0.0605	 -8.9	 18.6	 10.6	 11.2	 11.2	 11.5	 11.4	 11.4	 11.6	 9.9	 7.047	 -0.6	 73.2	 0.000	
42283	 -0.097	 0.0585	 0.0632	 13.4	 30.0	 9.1	 11.2	 11.3	 11.4	 11.3	 11.3	 11.5	 9.9	 7.071	 -0.6	 70.8	 0.000	
42284	 0.189	 0.0587	 0.0594	 17.4	 38.7	 5.8	 10.8	 11.1	 11.4	 11.2	 11.2	 11.4	 9.9	 7.085	 1.2	 70.5	 0.007	
42285	 0.299	 0.0582	 0.0630	 -6.3	 12.8	 8.6	 10.7	 10.8	 11.2	 11.1	 11.1	 11.3	 9.9	 7.108	 1.5	 75.4	 0.001	
42286	 0.181	 0.0577	 0.0589	 9.8	 28.3	 8.8	 10.7	 10.8	 11.0	 11.0	 11.0	 11.2	 9.9	 7.130	 0.9	 68.7	 0.000	
42287	 -0.412	 0.0581	 0.0588	 2.2	 45.7	 12.9	 10.6	 10.7	 11.0	 10.9	 10.9	 11.1	 9.9	 7.163	 0.6	 61.5	 0.000	
42288	 0.050	 0.0571	 0.0588	 1.0	 49.5	 19.7	 10.7	 10.8	 10.9	 10.8	 10.8	 11.0	 9.9	 7.178	 0.3	 52.6	 0.000	
42289	 0.450	 0.0554	 0.0567	 -12.2	 21.1	 9.7	 10.9	 10.9	 11.0	 10.7	 10.7	 11.0	 9.9	 7.198	 0.6	 61.7	 0.003	
42290	 -0.065	 0.0583	 0.0617	 16.8	 34.0	 4.6	 10.6	 10.8	 11.0	 10.7	 10.6	 10.9	 9.9	 7.219	 0.6	 62.5	 0.000	
42291	 0.097	 0.0574	 0.0484	 -2.5	 39.1	 9.2	 10.2	 10.5	 10.8	 10.6	 10.6	 10.8	 9.9	 7.234	 0.0	 50.7	 0.000	
42292	 0.261	 0.0563	 0.0558	 -6.8	 28.4	 6.3	 10.0	 10.2	 10.6	 10.5	 10.5	 10.8	 9.8	 7.255	 -0.6	 53.6	 0.000	
42293	 0.018	 0.0543	 0.0547	 3.0	 25.5	 2.1	 9.7	 9.8	 10.4	 10.4	 10.4	 10.7	 9.8	 7.275	 -0.9	 46.0	 0.000	
42294	 0.061	 0.0526	 0.0600	 14.8	 28.7	 1.2	 9.2	 9.4	 10.1	 10.2	 10.3	 10.6	 9.8	 7.293	 -1.2	 53.5	 0.000	
42295	 0.116	 0.0496	 0.0518	 0.8	 34.2	 6.5	 8.9	 9.0	 9.8	 10.0	 10.2	 10.5	 9.8	 7.303	 -1.8	 45.5	 0.000	
42296	 0.080	 0.0510	 0.0531	 -1.7	 31.6	 11.2	 8.9	 8.9	 9.5	 9.9	 10.0	 10.4	 9.7	 7.320	 -2.1	 55.1	 0.000	
42297	 -0.020	 0.0510	 0.0469	 2.3	 21.3	 7.3	 8.9	 8.9	 9.4	 9.7	 9.9	 10.3	 9.7	 7.338	 -2.4	 60.6	 0.000	
42298	 0.324	 0.0510	 0.0424	 -12.9	 13.1	 4.6	 8.9	 8.9	 9.4	 9.6	 9.8	 10.2	 9.7	 7.351	 -1.8	 64.4	 0.002	
42299	 0.161	 0.0498	 0.0489	 7.9	 26.5	 5.3	 8.6	 8.7	 9.3	 9.5	 9.7	 10.1	 9.7	 7.377	 -2.1	 61.5	 0.000	
42300	 0.690	 0.0499	 0.0450	 -14.2	 5.0	 6.4	 8.5	 8.5	 9.1	 9.4	 9.6	 10.0	 9.6	 7.384	 2.1	 69.7	 0.015	
