DoY	 NEE	 CH4	 H 	 LE	 Tair	 Tsoil 10cm	 Tsoil 100cm	 Water Table	 RH	 Prec	 Tsoil_water	 
228	 -5.303	 0.103	 33.7	 97.9	 13.8	 16.7	 10.3	 0.060	 70.0	 0.000	 0.1	
229	 -3.426	 0.089	 36.0	 100.7	 14.8	 16.1	 10.3	 0.030	 72.6	 0.080	 0.1	
230	 -2.537	 0.083	 9.8	 48.7	 14.3	 16.2	 10.4	 0.020	 86.0	 0.040	 0.1	
231	 -3.043	 0.076	 27.6	 91.6	 14.9	 15.9	 10.5	 0.000	 76.5	 0.010	 0.1	
232	 -2.079	 0.087	 11.5	 63.0	 18.3	 15.9	 10.5	 0.150	 89.4	 1.020	 NaN	
233	 -2.116	 0.086	 21.1	 80.4	 20.9	 16.3	 10.6	 0.140	 88.1	 0.000	 NaN	
234	 -2.339	 0.090	 28.4	 104.4	 21.0	 16.5	 10.6	 0.110	 79.2	 0.000	 NaN	
235	 -2.192	 0.088	 31.4	 99.4	 23.5	 16.9	 10.7	 0.140	 79.6	 0.450	 0.1	
236	 -2.324	 0.105	 9.2	 75.0	 16.5	 17.0	 10.7	 0.140	 75.3	 0.000	 0.1	
237	 -4.359	 0.106	 33.6	 95.1	 14.7	 16.5	 10.8	 0.120	 71.5	 0.000	 0.1	
238	 -2.786	 0.093	 28.6	 95.0	 14.3	 16.0	 10.8	 0.090	 80.3	 0.000	 0.1	
239	 -2.194	 0.085	 25.5	 101.8	 19.2	 16.0	 10.8	 0.070	 75.9	 0.000	 0.1	
240	 -1.576	 0.079	 28.2	 107.9	 22.7	 16.4	 10.9	 0.030	 66.1	 0.000	 0.1	
241	 -1.184	 0.067	 25.7	 102.0	 23.8	 16.7	 10.9	 0.000	 63.4	 0.000	 0.1	
242	 -0.544	 0.071	 23.7	 95.3	 26.0	 17.2	 10.9	 0.020	 73.0	 0.000	 0.1	
243	 -1.133	 0.091	 17.5	 82.2	 20.9	 17.5	 11.0	 0.020	 78.2	 0.340	 0.1	
244	 -0.975	 0.083	 26.9	 88.2	 15.7	 16.9	 11.0	 -0.020	 77.3	 0.000	 0.1	
245	 -0.327	 0.094	 5.7	 48.3	 14.9	 16.6	 11.0	 0.040	 87.4	 0.480	 0.1	
246	 -4.356	 0.096	 0.3	 45.7	 10.9	 16.2	 11.1	 0.060	 86.5	 0.110	 0.1	
247	 -4.031	 0.100	 34.9	 75.0	 10.0	 15.6	 11.1	 0.050	 73.2	 0.000	 0.1	
248	 -2.283	 0.081	 17.0	 57.8	 9.2	 14.8	 11.2	 0.010	 80.7	 0.000	 0.1	
249	 -2.598	 0.088	 11.0	 53.3	 12.1	 14.7	 11.2	 0.110	 78.8	 0.470	 0.1	
250	 -2.492	 0.088	 8.2	 36.2	 9.2	 14.5	 11.2	 0.130	 90.3	 0.480	 0.1	
251	 -3.241	 0.089	 23.0	 46.0	 9.5	 14.2	 11.3	 0.120	 85.7	 0.000	 0.1	
252	 -3.836	 0.083	 20.0	 56.1	 9.1	 13.8	 11.3	 0.110	 83.8	 0.000	 0.1	
253	 -1.720	 0.082	 3.9	 43.8	 12.8	 13.9	 11.3	 0.190	 85.0	 0.750	 0.1	
254	 -0.770	 0.089	 6.0	 47.7	 13.6	 14.0	 11.3	 0.190	 82.0	 0.030	 0.1	
255	 -2.196	 0.087	 15.7	 68.3	 13.8	 13.9	 11.3	 0.180	 70.2	 0.000	 0.1	
256	 -2.650	 0.091	 37.0	 70.9	 11.0	 13.7	 11.3	 0.160	 75.5	 0.000	 0.1	
257	 -2.744	 0.084	 36.1	 65.6	 9.5	 13.5	 11.3	 0.140	 76.6	 0.000	 0.1	
258	 -0.010	 0.072	 -8.6	 15.1	 6.6	 13.1	 11.3	 0.120	 96.6	 0.100	 0.1	
259	 -2.901	 0.072	 18.4	 42.0	 6.9	 12.8	 11.3	 0.120	 88.5	 0.000	 0.1	
260	 -0.602	 0.072	 19.4	 56.8	 10.5	 12.8	 11.3	 0.110	 75.0	 0.170	 NaN	
261	 -2.021	 0.086	 35.8	 58.0	 6.1	 12.6	 11.3	 0.100	 72.1	 0.000	 NaN	
262	 -1.228	 0.079	 20.8	 53.7	 7.5	 12.3	 11.3	 0.090	 78.9	 0.000	 NaN	
263	 1.041	 0.073	 -5.8	 23.9	 9.9	 12.1	 11.2	 0.080	 83.9	 0.020	 NaN	
264	 1.103	 0.080	 -11.1	 26.1	 11.2	 12.3	 11.2	 0.070	 83.4	 0.000	 NaN	
265	 -1.566	 0.075	 11.6	 35.5	 8.7	 12.1	 11.2	 0.070	 85.5	 0.130	 NaN	
266	 2.377	 0.063	 -16.4	 9.3	 9.7	 12.1	 11.2	 0.140	 98.2	 0.380	 NaN	
267	 0.405	 0.063	 -27.6	 17.5	 8.4	 12.0	 11.2	 0.220	 94.0	 0.510	 NaN	
268	 -2.038	 0.068	 19.6	 47.7	 7.1	 11.8	 11.2	 0.220	 83.5	 0.000	 NaN	
269	 -1.361	 0.069	 24.4	 59.1	 8.7	 11.6	 11.1	 0.210	 72.4	 0.000	 NaN	
270	 -1.066	 0.065	 6.6	 46.8	 12.3	 11.5	 11.1	 0.220	 80.0	 0.160	 NaN	
271	 -0.942	 0.064	 9.4	 38.6	 11.3	 11.7	 11.1	 0.210	 85.5	 0.010	 NaN	
272	 0.257	 0.068	 3.4	 52.8	 14.0	 11.8	 11.0	 0.210	 75.4	 0.130	 NaN	
273	 -1.228	 0.069	 16.9	 58.1	 11.5	 11.7	 11.0	 0.210	 67.7	 0.000	 NaN	
274	 -0.877	 0.061	 13.4	 57.4	 7.9	 11.4	 11.0	 0.190	 77.5	 0.070	 NaN	
275	 -1.550	 0.065	 18.5	 33.9	 4.0	 11.1	 10.9	 0.180	 79.2	 0.000	 NaN	
276	 -1.050	 0.059	 22.3	 49.7	 5.7	 10.7	 10.9	 0.170	 69.7	 0.000	 NaN	
277	 -0.452	 0.057	 20.5	 57.2	 9.5	 10.5	 10.9	 0.150	 63.9	 0.000	 322820000000.0	
278	 0.006	 0.061	 20.1	 65.4	 13.0	 10.5	 10.8	 0.130	 61.8	 0.000	 160468687502.9	
279	 -0.756	 0.057	 12.6	 68.4	 14.3	 10.8	 10.8	 0.110	 51.2	 0.000	 3.0	
280	 -0.031	 0.069	 12.5	 61.1	 13.1	 10.7	 10.8	 0.100	 58.6	 0.000	 1.3	
281	 0.809	 0.071	 11.1	 52.6	 14.0	 10.7	 10.7	 0.090	 68.7	 0.000	 1.3	
282	 -0.203	 0.069	 12.1	 70.6	 16.6	 11.0	 10.7	 0.070	 61.4	 0.000	 1.2	
283	 1.510	 0.068	 8.4	 45.8	 14.7	 11.2	 10.7	 0.050	 76.1	 0.000	 1.1	
284	 0.506	 0.067	 7.6	 45.7	 13.5	 11.2	 10.6	 0.040	 78.8	 0.000	 1.1	
285	 0.409	 0.067	 1.5	 30.5	 10.7	 11.0	 10.6	 0.020	 74.0	 0.000	 1.1	
286	 -0.639	 0.069	 13.1	 39.0	 7.9	 10.6	 10.6	 0.000	 63.5	 0.000	 1.0	
287	 -1.214	 0.056	 7.6	 49.4	 9.6	 10.3	 10.5	 -0.010	 58.5	 0.000	 0.8	
288	 -2.168	 0.053	 11.6	 38.0	 7.2	 10.1	 10.5	 -0.030	 70.1	 0.000	 0.8	
289	 -0.283	 0.051	 8.5	 43.1	 9.0	 9.9	 10.5	 -0.040	 56.8	 0.000	 0.7	
290	 -0.644	 0.052	 6.5	 23.7	 4.8	 9.5	 10.4	 -0.050	 62.4	 0.000	 0.7	
291	 -0.157	 0.052	 12.1	 29.2	 4.6	 9.2	 10.4	 -0.070	 70.2	 0.000	 0.7	
292	 -0.010	 0.047	 6.0	 33.6	 8.2	 9.1	 10.4	 -0.100	 63.3	 0.000	 0.7	
293	 -0.176	 0.050	 -7.7	 27.0	 7.9	 9.2	 10.4	 -0.090	 61.0	 0.040	 0.7	
294	 -0.184	 0.045	 11.6	 25.7	 3.2	 8.9	 10.3	 -0.090	 69.8	 0.000	 0.7	
295	 -0.094	 0.035	 11.9	 36.0	 4.7	 8.5	 10.3	 -0.110	 72.6	 0.000	 0.6	
296	 0.357	 0.033	 -9.9	 6.0	 5.1	 8.3	 10.3	 -0.120	 82.3	 0.000	 0.6	
297	 1.112	 0.041	 -7.7	 8.3	 6.6	 8.4	 10.2	 -0.030	 91.5	 0.240	 0.6	
298	 2.668	 0.044	 -21.6	 12.1	 9.4	 8.7	 10.2	 -0.030	 97.9	 0.080	 0.7	
299	 1.009	 0.046	 -38.3	 6.5	 9.5	 9.1	 10.1	 0.300	 97.5	 1.980	 1.0	
300	 -0.927	 0.043	 -20.3	 11.3	 3.0	 9.0	 10.1	 0.310	 94.1	 0.140	 1.0	
301	 -0.506	 0.039	 3.2	 25.3	 -0.4	 8.6	 10.0	 0.290	 75.1	 0.000	 1.0	
302	 -0.662	 0.039	 -5.7	 17.4	 -0.5	 8.1	 10.0	 0.300	 77.2	 0.000	 1.0	
303	 -0.402	 0.035	 2.5	 12.5	 1.5	 7.8	 10.0	 0.310	 77.8	 0.000	 1.0	
304	 -0.505	 0.037	 -6.1	 15.1	 0.2	 7.5	 9.9	 0.310	 85.6	 0.000	 1.0	
305	 -1.283	 0.033	 6.6	 45.1	 0.8	 7.3	 9.9	 0.300	 80.5	 0.000	 1.0	
306	 -1.504	 0.032	 -2.6	 39.3	 4.6	 7.0	 9.8	 0.290	 73.8	 0.010	 1.0	
307	 -0.024	 0.038	 -12.7	 23.8	 6.5	 6.9	 9.8	 0.280	 71.2	 0.000	 1.0	
308	 -0.246	 0.034	 -4.9	 30.3	 1.5	 6.8	 9.7	 0.270	 55.5	 0.000	 1.0	
309	 -0.364	 0.029	 -1.2	 15.9	 -2.1	 6.4	 9.7	 0.250	 69.9	 0.000	 1.0	
310	 -0.368	 0.025	 1.6	 29.3	 3.5	 6.1	 9.6	 0.240	 59.8	 0.000	 1.0	
311	 -0.228	 0.028	 -0.4	 28.8	 4.2	 5.9	 9.6	 0.240	 73.0	 0.000	 1.0	
312	 -0.197	 0.031	 -0.1	 24.7	 7.2	 5.9	 9.5	 0.230	 68.3	 0.000	 1.0	
313	 0.228	 0.035	 -0.2	 34.8	 8.8	 5.9	 9.5	 0.220	 72.1	 0.000	 1.0	
314	 0.994	 0.041	 -3.3	 37.1	 12.0	 6.2	 9.4	 0.220	 73.2	 0.110	 1.0	
315	 0.319	 0.039	 -24.6	 13.5	 3.4	 6.3	 9.3	 0.220	 76.7	 0.000	 1.0	
316	 -0.142	 0.034	 -9.9	 12.1	 0.4	 6.1	 9.3	 0.210	 77.2	 0.000	 1.0	
317	 -0.754	 0.033	 -11.1	 8.3	 -1.1	 5.9	 9.2	 0.200	 88.3	 0.020	 1.0	
318	 0.900	 0.034	 -7.7	 1.4	 -1.3	 5.7	 9.1	 0.200	 93.4	 0.020	 1.0	
319	 0.024	 0.031	 -13.9	 0.7	 -2.6	 5.5	 9.1	 0.200	 88.5	 0.000	 1.0	
320	 -0.258	 0.032	 -11.9	 2.3	 -2.2	 5.4	 9.0	 0.190	 90.4	 0.000	 1.0	
321	 -0.275	 0.029	 -7.9	 8.2	 NaN	 NaN	 NaN	 0.180	 NaN	 0.000	 1.0	
322	 -0.320	 0.024	 -8.0	 7.4	 -5.9	 5.0	 8.9	 0.170	 74.8	 0.000	 1.0	
323	 -0.098	 0.026	 -9.0	 14.4	 -5.1	 4.8	 8.8	 0.170	 77.7	 0.000	 1.0	
324	 -1.159	 0.015	 3.7	 6.8	 -10.4	 4.6	 8.8	 0.150	 79.3	 0.000	 1.0	
325	 -0.795	 0.022	 -12.3	 -0.3	 -4.5	 4.4	 8.7	 0.150	 91.8	 0.110	 1.0	
326	 -0.356	 0.020	 -8.6	 0.2	 -9.8	 4.2	 8.7	 0.150	 90.7	 0.080	 1.0	
327	 -0.279	 0.020	 -14.1	 -0.5	 -12.3	 4.1	 8.6	 0.140	 85.1	 0.000	 1.0	
328	 -0.076	 0.021	 -17.9	 0.1	 -5.9	 3.9	 8.6	 0.140	 88.3	 0.250	 1.0	
329	 -0.065	 0.021	 -14.5	 1.1	 -13.5	 3.9	 8.5	 0.140	 80.9	 0.020	 1.0	
330	 0.304	 0.022	 -11.2	 0.3	 -11.0	 3.8	 8.4	 0.140	 85.8	 0.000	 1.0	
331	 -0.463	 0.020	 -11.6	 1.9	 -11.3	 3.8	 8.4	 0.130	 84.4	 0.000	 1.0	
332	 -0.242	 0.022	 -9.4	 6.8	 -2.5	 3.7	 8.3	 0.130	 78.8	 0.000	 1.0	
333	 -0.021	 0.022	 -40.1	 5.6	 1.4	 3.7	 8.3	 0.130	 79.9	 0.000	 1.0	
334	 0.092	 0.023	 -18.3	 4.4	 NaN	 NaN	 NaN	 0.130	 NaN	 0.000	 1.0	
335	 -0.027	 0.022	 -8.7	 4.0	 NaN	 NaN	 NaN	 0.120	 NaN	 0.000	 1.0	
336	 -0.051	 0.021	 -13.6	 3.0	 NaN	 NaN	 NaN	 0.100	 NaN	 0.000	 1.0	
337	 -0.050	 0.020	 -10.4	 5.8	 NaN	 NaN	 NaN	 0.110	 NaN	 0.000	 1.0	
338	 -0.025	 0.024	 -13.2	 5.4	 NaN	 NaN	 NaN	 0.100	 NaN	 0.000	 1.0	
339	 -0.041	 0.020	 -13.1	 2.1	 NaN	 NaN	 NaN	 0.100	 NaN	 0.000	 1.0	
340	 0.024	 0.020	 -9.9	 4.4	 NaN	 NaN	 NaN	 0.090	 NaN	 0.000	 1.0	
341	 -0.022	 0.019	 -15.3	 5.7	 NaN	 NaN	 NaN	 0.080	 NaN	 0.000	 1.0	
342	 -0.037	 0.019	 -13.3	 6.1	 NaN	 NaN	 NaN	 0.080	 NaN	 0.000	 1.0	
343	 0.065	 0.019	 -15.1	 5.4	 NaN	 NaN	 NaN	 0.080	 NaN	 0.000	 1.0	
344	 -0.059	 0.019	 -13.4	 9.1	 NaN	 NaN	 NaN	 0.080	 NaN	 0.000	 NaN	
345	 -0.013	 0.018	 -14.2	 6.6	 NaN	 NaN	 NaN	 0.080	 NaN	 0.000	 NaN	
346	 -0.072	 0.017	 -13.3	 9.4	 NaN	 NaN	 NaN	 0.070	 NaN	 0.000	 NaN	
347	 -0.049	 0.015	 -14.2	 7.9	 NaN	 NaN	 NaN	 0.050	 NaN	 0.000	 1.0	
348	 -0.038	 0.015	 -11.3	 9.2	 NaN	 NaN	 NaN	 0.040	 NaN	 0.000	 1.0	
349	 -0.048	 0.015	 -9.8	 9.2	 NaN	 NaN	 NaN	 0.040	 NaN	 0.000	 1.0	
350	 -0.048	 0.015	 -15.0	 5.5	 NaN	 NaN	 NaN	 0.030	 NaN	 0.000	 1.0	
351	 -0.041	 0.015	 -6.1	 1.6	 NaN	 NaN	 NaN	 0.020	 NaN	 0.000	 1.0	
352	 0.049	 0.015	 -10.2	 3.7	 NaN	 NaN	 NaN	 0.020	 NaN	 0.000	 1.0	
353	 0.036	 0.015	 -12.3	 4.6	 NaN	 NaN	 NaN	 0.020	 NaN	 0.000	 1.0	
354	 0.062	 0.013	 -13.5	 3.8	 NaN	 NaN	 NaN	 0.020	 NaN	 0.000	 1.0	
355	 0.178	 0.014	 -14.2	 2.3	 NaN	 NaN	 NaN	 0.030	 NaN	 0.000	 1.0	
356	 0.217	 0.014	 -7.0	 2.2	 NaN	 NaN	 NaN	 0.020	 NaN	 0.000	 1.0	
357	 0.253	 0.013	 -13.3	 2.1	 NaN	 NaN	 NaN	 0.010	 NaN	 0.000	 1.0	
358	 0.216	 0.013	 -10.6	 2.3	 NaN	 NaN	 NaN	 0.010	 NaN	 0.000	 1.0	
359	 0.174	 0.014	 -12.9	 2.8	 NaN	 NaN	 NaN	 0.010	 NaN	 0.000	 1.0	
360	 0.149	 0.014	 -15.2	 4.1	 NaN	 NaN	 NaN	 0.010	 NaN	 0.000	 1.0	
361	 0.127	 0.014	 -14.5	 4.6	 NaN	 NaN	 NaN	 0.010	 NaN	 0.000	 1.0	
362	 0.010	 0.014	 -9.5	 8.6	 NaN	 NaN	 NaN	 0.010	 NaN	 0.000	 1.0	
363	 -0.009	 0.014	 -11.9	 8.9	 NaN	 NaN	 NaN	 0.000	 NaN	 0.000	 1.0	
364	 0.139	 0.014	 -15.7	 3.7	 NaN	 NaN	 NaN	 0.040	 NaN	 0.000	 1.0	
365	 0.071	 0.015	 -15.1	 4.2	 NaN	 NaN	 NaN	 0.050	 NaN	 0.000	 NaN	
